series_id,year,period,value,footnote_codes,Series,Activity,Age group,Gender
TUU10101AA01000467,2009,A01,8.49,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2010,A01,8.49,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2011,A01,8.54,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2012,A01,8.61,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2013,A01,8.46,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2014,A01,8.51,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2015,A01,8.63,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2016,A01,8.61,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2017,A01,8.51,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2018,A01,8.68,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2019,A01,8.76,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2020,A01,           -,M,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2021,A01,8.84,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2022,A01,8.96,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000467,2023,A01,9.04,,Avg hrs per day,Sleeping,55-64 yrs,Women
TUU10101AA01000468,2003,A01,8.84,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2004,A01,8.93,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2005,A01,8.95,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2006,A01,8.82,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2007,A01,8.91,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2008,A01,8.94,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2009,A01,8.96,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2010,A01,9.04,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2011,A01,9.09,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2012,A01,8.87,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2013,A01,8.9,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2014,A01,9.02,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2015,A01,8.97,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2016,A01,8.97,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2017,A01,8.91,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2018,A01,9.04,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2019,A01,8.78,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2020,A01,           -,M,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2021,A01,9.07,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2022,A01,9.17,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000468,2023,A01,9.15,,Avg hrs per day,Sleeping,65 yrs and over,Women
TUU10101AA01000894,2003,A01,0.6,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2004,A01,0.55,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2005,A01,0.6,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2006,A01,0.6,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2007,A01,0.59,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2008,A01,0.56,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2009,A01,0.55,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2010,A01,0.48,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2011,A01,0.53,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2012,A01,0.56,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2013,A01,0.52,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2014,A01,0.58,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2015,A01,0.52,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2016,A01,0.52,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2017,A01,0.5,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2018,A01,0.52,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2019,A01,0.46,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2020,A01,           -,M,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2021,A01,0.48,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2022,A01,0.55,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000894,2023,A01,0.54,,Avg hrs per day,Housework,25-34 yrs,MenAndWomen
TUU10101AA01000910,2003,A01,0.68,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2004,A01,0.65,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2005,A01,0.69,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2006,A01,0.66,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2007,A01,0.68,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2008,A01,0.64,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2009,A01,0.66,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2010,A01,0.68,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2011,A01,0.69,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2012,A01,0.69,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2013,A01,0.67,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2014,A01,0.63,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2015,A01,0.59,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2016,A01,0.63,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2017,A01,0.55,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2018,A01,0.62,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2019,A01,0.57,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2020,A01,           -,M,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2021,A01,0.61,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2022,A01,0.53,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000910,2023,A01,0.64,,Avg hrs per day,Housework,35-44 yrs,MenAndWomen
TUU10101AA01000911,2003,A01,0.66,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2004,A01,0.66,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2005,A01,0.65,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2006,A01,0.63,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2007,A01,0.72,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2008,A01,0.61,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2009,A01,0.64,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2010,A01,0.64,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2011,A01,0.58,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2012,A01,0.65,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2013,A01,0.67,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2014,A01,0.57,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2015,A01,0.65,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2016,A01,0.59,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2017,A01,0.61,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2018,A01,0.57,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2019,A01,0.52,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2020,A01,           -,M,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2021,A01,0.59,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2022,A01,0.6,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000911,2023,A01,0.66,,Avg hrs per day,Housework,45-54 yrs,MenAndWomen
TUU10101AA01000927,2003,A01,0.64,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2004,A01,0.64,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2005,A01,0.67,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2006,A01,0.63,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2007,A01,0.77,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2008,A01,0.61,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2009,A01,0.67,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2010,A01,0.58,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2011,A01,0.62,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2012,A01,0.67,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2013,A01,0.62,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2014,A01,0.56,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2015,A01,0.61,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2016,A01,0.6,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2017,A01,0.63,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2018,A01,0.59,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2019,A01,0.61,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2020,A01,           -,M,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2021,A01,0.63,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2022,A01,0.6,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000927,2023,A01,0.63,,Avg hrs per day,Housework,55-64 yrs,MenAndWomen
TUU10101AA01000928,2003,A01,0.86,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2004,A01,0.8,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2005,A01,0.74,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2006,A01,0.82,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2007,A01,0.8,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2008,A01,0.78,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2009,A01,0.79,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2010,A01,0.73,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2011,A01,0.72,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2012,A01,0.76,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2013,A01,0.7,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2014,A01,0.68,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2015,A01,0.73,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2016,A01,0.72,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2017,A01,0.7,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2018,A01,0.64,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2019,A01,0.72,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2020,A01,           -,M,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2021,A01,0.77,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2022,A01,0.73,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000928,2023,A01,0.79,,Avg hrs per day,Housework,65 yrs and over,MenAndWomen
TUU10101AA01000973,2003,A01,0.27,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2004,A01,0.23,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2005,A01,0.24,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2006,A01,0.26,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2007,A01,0.32,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2008,A01,0.28,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2009,A01,0.3,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2010,A01,0.23,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2011,A01,0.29,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2012,A01,0.29,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2013,A01,0.21,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2014,A01,0.35,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2015,A01,0.26,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2016,A01,0.29,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2017,A01,0.25,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2018,A01,0.26,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2019,A01,0.25,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2020,A01,           -,M,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2021,A01,0.24,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2022,A01,0.34,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000973,2023,A01,0.3,,Avg hrs per day,Housework,25-34 yrs,Men
TUU10101AA01000989,2003,A01,0.25,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2004,A01,0.25,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2005,A01,0.27,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2006,A01,0.25,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2007,A01,0.31,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2008,A01,0.26,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2009,A01,0.26,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2010,A01,0.32,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2011,A01,0.27,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2012,A01,0.35,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2013,A01,0.3,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2014,A01,0.33,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2015,A01,0.27,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2016,A01,0.26,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2017,A01,0.24,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2018,A01,0.29,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2019,A01,0.23,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2020,A01,           -,M,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2021,A01,0.34,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2022,A01,0.35,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000989,2023,A01,0.41,,Avg hrs per day,Housework,35-44 yrs,Men
TUU10101AA01000990,2003,A01,0.23,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2004,A01,0.27,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2005,A01,0.22,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2006,A01,0.26,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2007,A01,0.32,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2008,A01,0.25,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2009,A01,0.27,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2010,A01,0.28,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2011,A01,0.27,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2012,A01,0.3,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2013,A01,0.32,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2014,A01,0.25,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2015,A01,0.24,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2016,A01,0.27,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2017,A01,0.28,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2018,A01,0.25,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2019,A01,0.27,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2020,A01,           -,M,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2021,A01,0.31,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2022,A01,0.29,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01000990,2023,A01,0.35,,Avg hrs per day,Housework,45-54 yrs,Men
TUU10101AA01001006,2003,A01,0.19,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2004,A01,0.23,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2005,A01,0.26,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2006,A01,0.24,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2007,A01,0.3,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2008,A01,0.26,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2009,A01,0.27,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2010,A01,0.26,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2011,A01,0.23,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2012,A01,0.32,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2013,A01,0.3,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2014,A01,0.27,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2015,A01,0.29,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2016,A01,0.25,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2017,A01,0.24,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2018,A01,0.24,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2019,A01,0.34,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2020,A01,           -,M,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2021,A01,0.32,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2022,A01,0.41,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001006,2023,A01,0.34,,Avg hrs per day,Housework,55-64 yrs,Men
TUU10101AA01001007,2003,A01,0.26,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2004,A01,0.26,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2005,A01,0.21,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2006,A01,0.3,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2007,A01,0.29,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2008,A01,0.22,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2009,A01,0.29,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2010,A01,0.24,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2011,A01,0.36,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2012,A01,0.22,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2013,A01,0.23,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2014,A01,0.26,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2015,A01,0.29,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2016,A01,0.3,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2017,A01,0.31,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2018,A01,0.3,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2019,A01,0.31,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2020,A01,           -,M,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2021,A01,0.29,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2022,A01,0.33,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001007,2023,A01,0.36,,Avg hrs per day,Housework,65 yrs and over,Men
TUU10101AA01001052,2003,A01,0.92,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2004,A01,0.88,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2005,A01,0.95,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2006,A01,0.95,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2007,A01,0.86,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2008,A01,0.83,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2009,A01,0.8,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2010,A01,0.74,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2011,A01,0.78,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2012,A01,0.82,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2013,A01,0.83,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2014,A01,0.8,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2015,A01,0.77,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2016,A01,0.76,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2017,A01,0.76,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2018,A01,0.78,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2019,A01,0.67,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2020,A01,           -,M,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2021,A01,0.72,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2022,A01,0.76,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001052,2023,A01,0.78,,Avg hrs per day,Housework,25-34 yrs,Women
TUU10101AA01001068,2003,A01,1.09,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2004,A01,1.04,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2005,A01,1.11,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2006,A01,1.06,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2007,A01,1.04,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2008,A01,1.01,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2009,A01,1.06,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2010,A01,1.02,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2011,A01,1.1,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2012,A01,1.02,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2013,A01,1.02,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2014,A01,0.92,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2015,A01,0.89,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2016,A01,0.99,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2017,A01,0.85,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2018,A01,0.94,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2019,A01,0.9,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2020,A01,           -,M,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2021,A01,0.87,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2022,A01,0.71,,Avg hrs per day,Housework,35-44 yrs,Women
TUU10101AA01001068,2023,A01,0.88,,Avg hrs per day,Housework,35-44 yrs,Women
