series_id,year,value,supersector,industry,datatype,period
CES0500000003,2024,35.07,Total private,Total private,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,July
CES0500000003,2024,35.22,Total private,Total private,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,August
CES0500000003,2024,35.33,Total private,Total private,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,September
CES0500000003,2024,35.46,Total private,Total private,AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES,October
CES0500000011,2014,833.51,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0500000011,2014,834.52,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0500000011,2014,839.04,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0500000011,2014,839.73,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0500000011,2014,841.8,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0500000011,2014,843.87,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0500000011,2014,844.56,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0500000011,2014,849.08,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0500000011,2014,846.98,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0500000011,2014,848.01,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0500000011,2014,853.24,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0500000011,2014,851.85,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0500000011,2015,853.88,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0500000011,2015,857.73,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0500000011,2015,857.67,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0500000011,2015,858.71,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0500000011,2015,861.47,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0500000011,2015,861.47,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0500000011,2015,862.5,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0500000011,2015,868.11,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0500000011,2015,866.3,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0500000011,2015,869.06,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0500000011,2015,871.13,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0500000011,2015,870.78,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0500000011,2016,878.15,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0500000011,2016,873.07,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0500000011,2016,875.48,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0500000011,2016,878.23,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0500000011,2016,879.95,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0500000011,2016,881.33,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0500000011,2016,883.74,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0500000011,2016,882.2,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0500000011,2016,886.49,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0500000011,2016,890.62,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0500000011,2016,888.37,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0500000011,2016,891.65,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0500000011,2017,894.4,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0500000011,2017,894.2,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0500000011,2017,895.57,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0500000011,2017,900.25,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0500000011,2017,901.62,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0500000011,2017,903.34,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0500000011,2017,906.78,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0500000011,2017,907.47,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0500000011,2017,908.61,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0500000011,2017,911.26,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0500000011,2017,915.29,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0500000011,2017,915.38,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0500000011,2018,919.51,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0500000011,2018,922.88,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0500000011,2018,926.67,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0500000011,2018,928.4,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0500000011,2018,930.81,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0500000011,2018,935.58,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0500000011,2018,934.61,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0500000011,2018,938.4,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0500000011,2018,939.81,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0500000011,2018,944.27,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0500000011,2018,943.94,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0500000011,2018,950.48,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0500000011,2019,951.86,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0500000011,2019,953.22,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0500000011,2019,959.1,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0500000011,2019,955.63,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0500000011,2019,958.38,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0500000011,2019,961.48,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0500000011,2019,963.89,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0500000011,2019,967.67,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0500000011,2019,969.05,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0500000011,2019,968.29,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0500000011,2019,972.41,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0500000011,2019,973.09,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0500000011,2020,975.49,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0500000011,2020,979.27,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0500000011,2020,978.18,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0500000011,2020,1026.34,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0500000011,2020,1031.28,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0500000011,2020,1016.55,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0500000011,2020,1016.55,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0500000011,2020,1022.96,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0500000011,2020,1026.95,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0500000011,2020,1030.95,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0500000011,2020,1031.12,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0500000011,2020,1040.52,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0500000011,2021,1044.56,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0500000011,2021,1040.08,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0500000011,2021,1052.1,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0500000011,2021,1057.35,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0500000011,2021,1060.61,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0500000011,2021,1062.79,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0500000011,2021,1069.69,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0500000011,2021,1067.72,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0500000011,2021,1077.06,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0500000011,2021,1080.91,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0500000011,2021,1087.15,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0500000011,2021,1092.72,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0500000011,2022,1091.24,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0500000011,2022,1098.26,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0500000011,2022,1104.85,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0500000011,2022,1108.67,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0500000011,2022,1109.97,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0500000011,2022,1114.12,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0500000011,2022,1118.62,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0500000011,2022,1119.18,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0500000011,2022,1125.88,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0500000011,2022,1131.42,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0500000011,2022,1132.64,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0500000011,2022,1133.14,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0500000011,2023,1144.22,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0500000011,2023,1143.68,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0500000011,2023,1145.86,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0500000011,2023,1146.99,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0500000011,2023,1153.78,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0500000011,2023,1159.28,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0500000011,2023,1160.71,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0500000011,2023,1166.5,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0500000011,2023,1169.94,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0500000011,2023,1169.63,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0500000011,2023,1177.51,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CES0500000011,2023,1181.3,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CES0500000011,2024,1180.24,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CES0500000011,2024,1185.41,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CES0500000011,2024,1193.34,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CES0500000011,2024,1191.93,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CES0500000011,2024,1196.38,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CES0500000011,2024,1200.16,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CES0500000011,2024,1199.39,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CES0500000011,2024,1208.05,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CES0500000011,2024,1211.82,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CES0500000011,2024,1216.28,Total private,Total private,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CES0500000012,2014,354.25,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CES0500000012,2014,354.29,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CES0500000012,2014,355.48,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CES0500000012,2014,355.11,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CES0500000012,2014,355.31,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CES0500000012,2014,355.72,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CES0500000012,2014,355.61,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CES0500000012,2014,357.57,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CES0500000012,2014,356.66,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CES0500000012,2014,357.16,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CES0500000012,2014,360.04,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CES0500000012,2014,360.57,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CES0500000012,2015,363.74,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CES0500000012,2015,364.46,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CES0500000012,2015,363.46,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CES0500000012,2015,363.52,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CES0500000012,2015,363.49,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CES0500000012,2015,362.48,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CES0500000012,2015,362.34,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CES0500000012,2015,364.7,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CES0500000012,2015,364.76,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CES0500000012,2015,365.56,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CES0500000012,2015,365.99,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CES0500000012,2015,366.24,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CES0500000012,2016,369.51,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CES0500000012,2016,367.86,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CES0500000012,2016,367.73,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CES0500000012,2016,367.47,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CES0500000012,2016,367.32,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CES0500000012,2016,366.88,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CES0500000012,2016,368.07,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CES0500000012,2016,366.75,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CES0500000012,2016,367.57,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CES0500000012,2016,368.42,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CES0500000012,2016,367.06,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CES0500000012,2016,367.48,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CES0500000012,2017,367.13,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CES0500000012,2017,366.47,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CES0500000012,2017,367.2,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CES0500000012,2017,368.66,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CES0500000012,2017,369.51,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CES0500000012,2017,369.97,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CES0500000012,2017,371.26,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CES0500000012,2017,370.12,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CES0500000012,2017,368.7,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CES0500000012,2017,369.49,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CES0500000012,2017,370.14,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CES0500000012,2017,369.4,Total private,Total private,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
