series_id        	sector_code	measure_code	duration_code	base_year	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
MPU0023651       	0023	65	1	-	Materials costs, billions of current dollars for Construction (NAICS 23), Levels		1987	A01	2022	A01
MPU0023661       	0023	66	1	-	Services costs, billions of current dollars for Construction (NAICS 23), Levels		1987	A01	2022	A01
MPU0023671       	0023	67	1	-	Capital share for Construction (NAICS 23), Levels		1987	A01	2022	A01
MPU0023681       	0023	68	1	-	Labor share for Construction (NAICS 23), Levels		1987	A01	2022	A01
MPU0023691       	0023	69	1	-	Energy share for Construction (NAICS 23), Levels		1987	A01	2022	A01
MPU0023701       	0023	70	1	-	Materials share for Construction (NAICS 23), Levels		1987	A01	2022	A01
MPU0023711       	0023	71	1	-	Services share for Construction (NAICS 23), Levels		1987	A01	2022	A01
MPU0023742       	0023	74	2	2017	Contribution of energy intensity to labor productivity for Construction (NAICS 23), Indexes = 100.000		1987	A01	2022	A01
MPU0023743       	0023	74	3	-	Contribution of energy intensity to labor productivity for Construction (NAICS 23), % Change Year Ago		1988	A01	2022	A01
MPU0023762       	0023	76	2	2017	Contribution of materials intensity to labor productivity for Construction (NAICS 23), Indexes = 100.000		1987	A01	2022	A01
MPU0023763       	0023	76	3	-	Contribution of materials intensity to labor productivity for Construction (NAICS 23), % Change Year Ago		1988	A01	2022	A01
MPU0023772       	0023	77	2	2017	Contribution of services intensity to labor productivity for Construction (NAICS 23), Indexes = 100.000		1987	A01	2022	A01
MPU0023773       	0023	77	3	-	Contribution of services intensity to labor productivity for Construction (NAICS 23), % Change Year Ago		1988	A01	2022	A01
MPU0023782       	0023	78	2	2017	Contribution of intermediate inputs intensity to labor productivity for Construction (NAICS 23), Indexes = 100.000		1987	A01	2022	A01
MPU0023783       	0023	78	3	-	Contribution of intermediate inputs intensity to labor productivity for Construction (NAICS 23), % Change Year Ago		1988	A01	2022	A01
MPU0042012       	0042	01	2	2017	Total factor productivity for Wholesale trade (NAICS 42), Indexes = 100.000	04	1987	A01	2022	A01
MPU0042013       	0042	01	3	-	Total factor productivity for Wholesale trade (NAICS 42), % Change Year Ago	04	1988	A01	2022	A01
MPU0042032       	0042	03	2	2017	Combined inputs for Wholesale trade (NAICS 42), Indexes = 100.000	06	1987	A01	2022	A01
MPU0042033       	0042	03	3	-	Combined inputs for Wholesale trade (NAICS 42), % Change Year Ago	06	1988	A01	2022	A01
MPU0042042       	0042	04	2	2017	Capital input for Wholesale trade (NAICS 42), Indexes = 100.000	00	1987	A01	2022	A01
MPU0042043       	0042	04	3	-	Capital input for Wholesale trade (NAICS 42), % Change Year Ago	00	1988	A01	2022	A01
MPU0042052       	0042	05	2	2017	Labor input for Wholesale trade (NAICS 42), Indexes = 100.000	03	1987	A01	2022	A01
MPU0042053       	0042	05	3	-	Labor input for Wholesale trade (NAICS 42), % Change Year Ago	03	1988	A01	2022	A01
MPU0042062       	0042	06	2	2017	Labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000	08	1987	A01	2022	A01
MPU0042063       	0042	06	3	-	Labor productivity for Wholesale trade (NAICS 42), % Change Year Ago	08	1988	A01	2022	A01
MPU0042072       	0042	07	2	2017	Capital productivity for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042073       	0042	07	3	-	Capital productivity for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042082       	0042	08	2	2017	Capital intensity for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042083       	0042	08	3	-	Capital intensity for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042152       	0042	15	2	2017	Contribution of capital intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042153       	0042	15	3	-	Contribution of capital intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042162       	0042	16	2	2017	Contribution of information processing equipment (IPE) intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042163       	0042	16	3	-	Contribution of information processing equipment (IPE) intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042172       	0042	17	2	2017	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042173       	0042	17	3	-	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042182       	0042	18	2	2017	Contribution of labor composition to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042183       	0042	18	3	-	Contribution of labor composition to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042192       	0042	19	2	2017	Contribution of research and development (R&D) intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042193       	0042	19	3	-	Contribution of research and development (R&D) intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042202       	0042	20	2	2017	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042203       	0042	20	3	-	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042212       	0042	21	2	2017	Unit labor costs for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042213       	0042	21	3	-	Unit labor costs for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042222       	0042	22	2	2017	Unit capital costs for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042223       	0042	22	3	-	Unit capital costs for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042512       	0042	51	2	2017	Real sectoral output for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042513       	0042	51	3	-	Real sectoral output for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042552       	0042	55	2	2017	Energy input for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042553       	0042	55	3	-	Energy input for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042562       	0042	56	2	2017	Materials input for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042563       	0042	56	3	-	Materials input for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042572       	0042	57	2	2017	Services Input for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042573       	0042	57	3	-	Services Input for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042611       	0042	61	1	-	Sectoral output, billions of current dollars for Wholesale trade (NAICS 42), Levels		1987	A01	2022	A01
MPU0042621       	0042	62	1	-	Capital costs, billions of current dollars for Wholesale trade (NAICS 42), Levels		1987	A01	2022	A01
MPU0042631       	0042	63	1	-	Labor costs, billions of current dollars for Wholesale trade (NAICS 42), Levels		1987	A01	2022	A01
MPU0042641       	0042	64	1	-	Energy costs, billions of current dollars for Wholesale trade (NAICS 42), Levels		1987	A01	2022	A01
MPU0042651       	0042	65	1	-	Materials costs, billions of current dollars for Wholesale trade (NAICS 42), Levels		1987	A01	2022	A01
MPU0042661       	0042	66	1	-	Services costs, billions of current dollars for Wholesale trade (NAICS 42), Levels		1987	A01	2022	A01
MPU0042671       	0042	67	1	-	Capital share for Wholesale trade (NAICS 42), Levels		1987	A01	2022	A01
MPU0042681       	0042	68	1	-	Labor share for Wholesale trade (NAICS 42), Levels		1987	A01	2022	A01
MPU0042691       	0042	69	1	-	Energy share for Wholesale trade (NAICS 42), Levels		1987	A01	2022	A01
MPU0042701       	0042	70	1	-	Materials share for Wholesale trade (NAICS 42), Levels		1987	A01	2022	A01
MPU0042711       	0042	71	1	-	Services share for Wholesale trade (NAICS 42), Levels		1987	A01	2022	A01
MPU0042742       	0042	74	2	2017	Contribution of energy intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042743       	0042	74	3	-	Contribution of energy intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042762       	0042	76	2	2017	Contribution of materials intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042763       	0042	76	3	-	Contribution of materials intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042772       	0042	77	2	2017	Contribution of services intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042773       	0042	77	3	-	Contribution of services intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0042782       	0042	78	2	2017	Contribution of intermediate inputs intensity to labor productivity for Wholesale trade (NAICS 42), Indexes = 100.000		1987	A01	2022	A01
MPU0042783       	0042	78	3	-	Contribution of intermediate inputs intensity to labor productivity for Wholesale trade (NAICS 42), % Change Year Ago		1988	A01	2022	A01
MPU0044012       	0044	01	2	2017	Total factor productivity for Retail trade (NAICS 44,45), Indexes = 100.000	04	1987	A01	2022	A01
MPU0044013       	0044	01	3	-	Total factor productivity for Retail trade (NAICS 44,45), % Change Year Ago	04	1988	A01	2022	A01
MPU0044032       	0044	03	2	2017	Combined inputs for Retail trade (NAICS 44,45), Indexes = 100.000	06	1987	A01	2022	A01
MPU0044033       	0044	03	3	-	Combined inputs for Retail trade (NAICS 44,45), % Change Year Ago	06	1988	A01	2022	A01
MPU0044042       	0044	04	2	2017	Capital input for Retail trade (NAICS 44,45), Indexes = 100.000	00	1987	A01	2022	A01
MPU0044043       	0044	04	3	-	Capital input for Retail trade (NAICS 44,45), % Change Year Ago	00	1988	A01	2022	A01
MPU0044052       	0044	05	2	2017	Labor input for Retail trade (NAICS 44,45), Indexes = 100.000	03	1987	A01	2022	A01
MPU0044053       	0044	05	3	-	Labor input for Retail trade (NAICS 44,45), % Change Year Ago	03	1988	A01	2022	A01
MPU0044062       	0044	06	2	2017	Labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000	08	1987	A01	2022	A01
MPU0044063       	0044	06	3	-	Labor productivity for Retail trade (NAICS 44,45), % Change Year Ago	08	1988	A01	2022	A01
MPU0044072       	0044	07	2	2017	Capital productivity for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044073       	0044	07	3	-	Capital productivity for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044082       	0044	08	2	2017	Capital intensity for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044083       	0044	08	3	-	Capital intensity for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044152       	0044	15	2	2017	Contribution of capital intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044153       	0044	15	3	-	Contribution of capital intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044162       	0044	16	2	2017	Contribution of information processing equipment (IPE) intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044163       	0044	16	3	-	Contribution of information processing equipment (IPE) intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044172       	0044	17	2	2017	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044173       	0044	17	3	-	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044182       	0044	18	2	2017	Contribution of labor composition to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044183       	0044	18	3	-	Contribution of labor composition to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044192       	0044	19	2	2017	Contribution of research and development (R&D) intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044193       	0044	19	3	-	Contribution of research and development (R&D) intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044202       	0044	20	2	2017	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044203       	0044	20	3	-	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044212       	0044	21	2	2017	Unit labor costs for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044213       	0044	21	3	-	Unit labor costs for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044222       	0044	22	2	2017	Unit capital costs for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044223       	0044	22	3	-	Unit capital costs for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044512       	0044	51	2	2017	Real sectoral output for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044513       	0044	51	3	-	Real sectoral output for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044552       	0044	55	2	2017	Energy input for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044553       	0044	55	3	-	Energy input for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044562       	0044	56	2	2017	Materials input for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044563       	0044	56	3	-	Materials input for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044572       	0044	57	2	2017	Services Input for Retail trade (NAICS 44,45), Indexes = 100.000		1987	A01	2022	A01
MPU0044573       	0044	57	3	-	Services Input for Retail trade (NAICS 44,45), % Change Year Ago		1988	A01	2022	A01
MPU0044611       	0044	61	1	-	Sectoral output, billions of current dollars for Retail trade (NAICS 44,45), Levels		1987	A01	2022	A01
MPU0044621       	0044	62	1	-	Capital costs, billions of current dollars for Retail trade (NAICS 44,45), Levels		1987	A01	2022	A01
